timestamp,token,status
B5LZa4jntZDhnAdArx8FmapWkpfNHNVQ1PdoRTxvpump,Z7RqF7aXBDDd2ZYsY29wtvPkt2akuRweMLLxiSC6o5euaVXLJii6KnniYUhJZE1k8RyEYfU9id5DUT7btdkaNqV,2025-09-17T01:13:08.675Z,pending,0,,,,,
B5LZa4jntZDhnAdArx8FmapWkpfNHNVQ1PdoRTxvpump,Z7RqF7aXBDDd2ZYsY29wtvPkt2akuRweMLLxiSC6o5euaVXLJii6KnniYUhJZE1k8RyEYfU9id5DUT7btdkaNqV,2025-09-17T01:13:08.675Z,bought,1,6.015673117213732,true,,2025-09-17T01:13:08.676Z,
CCZ68uhJMcQSzkuj5TeJBM6tAmQvMGacnaBRyBwupump,4X15E6S9Ljzr7LhCtyqnwmaBphPQuu6dgLeYkEkS7qkfXiZqPUc4byKTt57EGgaCdLVnMSFHyXZsxwrVSei1cGmW,2025-09-17T01:13:09.288Z,pending,0,,,,,
CCZ68uhJMcQSzkuj5TeJBM6tAmQvMGacnaBRyBwupump,4X15E6S9Ljzr7LhCtyqnwmaBphPQuu6dgLeYkEkS7qkfXiZqPUc4byKTt57EGgaCdLVnMSFHyXZsxwrVSei1cGmW,2025-09-17T01:13:09.288Z,rejected,1,1.276199640740715,,,2025-09-17T01:13:09.288Z,Low liquidity: 1.28 ETH
E4fJZNDkdEhG81rLe541XctmfgTR7TuD6WnJud2v46AM,nytrQXhwnu9mUFLA3A6yW4xmVM2kqf8doXwY6XmZY3jcp4zgKXaQHpjK3HbtWkiBusdktYHveNNwMGQUwHSYX7E,2025-09-17T01:13:09.341Z,pending,0,,,,,
E4fJZNDkdEhG81rLe541XctmfgTR7TuD6WnJud2v46AM,nytrQXhwnu9mUFLA3A6yW4xmVM2kqf8doXwY6XmZY3jcp4zgKXaQHpjK3HbtWkiBusdktYHveNNwMGQUwHSYX7E,2025-09-17T01:13:09.341Z,bought,1,5.307306667050157,true,,2025-09-17T01:13:09.341Z,
7iECeVgPgtasKrbAypqdahCXrHay2zrAvDgqmhEmpump,427r3ryry9HwUpHgDnCiJhe3TNKHR6sEA8PXwQu76XxjcJCAaz944yfNYkw63w3f1xVRKi7cWG7NsxzEHZtLi7Wg,2025-09-17T01:13:09.368Z,pending,0,,,,,
7iECeVgPgtasKrbAypqdahCXrHay2zrAvDgqmhEmpump,427r3ryry9HwUpHgDnCiJhe3TNKHR6sEA8PXwQu76XxjcJCAaz944yfNYkw63w3f1xVRKi7cWG7NsxzEHZtLi7Wg,2025-09-17T01:13:09.368Z,rejected,1,3.1510189523083856,,,2025-09-17T01:13:09.369Z,Mint/Freeze authorities not renounced
5frcbGLbJUn2J6ckJDNHULtSWE39SmsC7YmJ3XHqpump,Y87F3pg8NZwkVUcA88G5PAaSgqktoJ5WFABfXXdgWHxtBXBXTua1To6Akmcq4yXFFHewwZir5Ftsnu9rkA6QRbh,2025-09-17T01:13:09.470Z,pending,0,,,,,
5frcbGLbJUn2J6ckJDNHULtSWE39SmsC7YmJ3XHqpump,Y87F3pg8NZwkVUcA88G5PAaSgqktoJ5WFABfXXdgWHxtBXBXTua1To6Akmcq4yXFFHewwZir5Ftsnu9rkA6QRbh,2025-09-17T01:13:09.470Z,bought,1,9.679247901822002,true,,2025-09-17T01:13:09.471Z,
