64dsyhWGZW1yup18wCHjv3KnTK1dwJVHV7a2wtvqpump,3NZkCRwWezoCTbwE4jc6WEBxhwY5jJfysMvUmDEAzJ6qVvt29nCguCAKMnq4VpQj1LoS2M9RzRUh5coVzaP8zKMW,2025-09-16T00:59:08.839Z,pending,0,,,,,
64dsyhWGZW1yup18wCHjv3KnTK1dwJVHV7a2wtvqpump,3NZkCRwWezoCTbwE4jc6WEBxhwY5jJfysMvUmDEAzJ6qVvt29nCguCAKMnq4VpQj1LoS2M9RzRUh5coVzaP8zKMW,2025-09-16T00:59:08.839Z,rejected,1,6.737382807979705,,,2025-09-16T00:59:08.840Z,Mint/Freeze authorities not renounced
9Bzmsrf81CLN6EbiMtqh6A5dDdvEGBWDaRHvqxqPpump,5CCPn3AMMCjWisitZLWKbpJHoWjW14V6Wx1cHd9MN9cpYe1zZXAmNDiQcgbmPRsoBf6WLsBVkSPWxVPTTScqktTd,2025-09-16T00:59:09.862Z,pending,0,,,,,
9Bzmsrf81CLN6EbiMtqh6A5dDdvEGBWDaRHvqxqPpump,5CCPn3AMMCjWisitZLWKbpJHoWjW14V6Wx1cHd9MN9cpYe1zZXAmNDiQcgbmPRsoBf6WLsBVkSPWxVPTTScqktTd,2025-09-16T00:59:09.862Z,bought,1,7.879002829028913,true,,2025-09-16T00:59:09.862Z,
FR6Efu5Vf911zYu4an3zGJ9bXDARqEwmtZb7mHwYpump,4UhjhKtqxsc9fd4A222PwrNWM8HP7QYLijzL6rBCbdycKDxBr4RGSNbinMsfx1UpoW5ja1CcL6p3ikWYzREcxhEE,2025-09-16T00:59:09.931Z,pending,0,,,,,
FR6Efu5Vf911zYu4an3zGJ9bXDARqEwmtZb7mHwYpump,4UhjhKtqxsc9fd4A222PwrNWM8HP7QYLijzL6rBCbdycKDxBr4RGSNbinMsfx1UpoW5ja1CcL6p3ikWYzREcxhEE,2025-09-16T00:59:09.931Z,rejected,1,2.27286075625861,,,2025-09-16T00:59:09.931Z,Low liquidity: 2.27 ETH
4VMukZ8a8izJutFLLmNd9JFHUQQBy5jQ2VzCXHo6pump,2UhY3Bdvair6R2MHmcU57ibNYh2JtGbdGDsw3jpGCn5ktUCLWQLTkyVhPmopn6PMrwrYGMZpqQipbtz7wYM3gvr2,2025-09-16T00:59:09.994Z,pending,0,,,,,
4VMukZ8a8izJutFLLmNd9JFHUQQBy5jQ2VzCXHo6pump,2UhY3Bdvair6R2MHmcU57ibNYh2JtGbdGDsw3jpGCn5ktUCLWQLTkyVhPmopn6PMrwrYGMZpqQipbtz7wYM3gvr2,2025-09-16T00:59:09.994Z,rejected,1,1.3451204784168558,,,2025-09-16T00:59:09.994Z,Low liquidity: 1.35 ETH
8cY12F12SiRK4MpQxyQYFQwQHp1cK2F187sR9cfapump,voTdXXMqsdkxrRMwcehYcfoCpFuh26cQC3whjRJvXJ6S9Cu3QobM1cquA13ZKa7XT4dr57ZTftWSV8A75ijrKRp,2025-09-16T00:59:10.055Z,pending,0,,,,,
8cY12F12SiRK4MpQxyQYFQwQHp1cK2F187sR9cfapump,voTdXXMqsdkxrRMwcehYcfoCpFuh26cQC3whjRJvXJ6S9Cu3QobM1cquA13ZKa7XT4dr57ZTftWSV8A75ijrKRp,2025-09-16T00:59:10.055Z,bought,1,8.671509515625244,true,,2025-09-16T00:59:10.055Z,
LkbpqA2xubeSbaAYaa2yYVL1wLpptvMLXHQs5uzpump,ZpUbxM4y9pbKzDcNZKYHBpYuQqm8KEvcHeEiLU8K8hfA6nxjBzPZWNsHSotrbMmw5psrUe7WFsXRh6HtjWa1K6u,2025-09-16T00:59:10.122Z,pending,0,,,,,
LkbpqA2xubeSbaAYaa2yYVL1wLpptvMLXHQs5uzpump,ZpUbxM4y9pbKzDcNZKYHBpYuQqm8KEvcHeEiLU8K8hfA6nxjBzPZWNsHSotrbMmw5psrUe7WFsXRh6HtjWa1K6u,2025-09-16T00:59:10.122Z,rejected,1,0.8194468542742251,,,2025-09-16T00:59:10.122Z,Low liquidity: 0.82 ETH
